node	genename	degree	SFS0	SFS4	SFS0_theta_pi	SFS4_theta_pi	differences_0	total_0	differences_2	total_2	differences_4	total_4	JC_distance_0	JC_distance_2	JC_distance_4
2500	Cre06.g280400	16	"[1967,31,4,14,17,9,15,4,6,1,0,0,0,0,0,0,0,0,0]"	"[671,16,2,11,8,10,8,4,8,2,0,0,0,0,0,0,0,0,0]"	0.01507882327657046	0.03192898781134075	266	1345	59	263	197	526	0.2295807789310812	0.26655623949265456	0.5189104169585642
2501	Cre09.g387700	1	"[602,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[142,8,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0]"	0.00034684962984641064	0.018637992831541217	26	602	11	141	39	158	0.04448281863270847	0.08237698047288874	0.29936695418617476
2502	Cre08.g366550	6	"[2471,20,4,0,2,2,4,8,93,17,0,0,0,0,0,0,0,0,0]"	"[826,23,2,1,0,2,1,9,42,18,0,0,0,0,0,0,0,0,0]"	0.02601162555827367	0.043947882183176294	544	2118	144	417	339	732	0.3144389045347127	0.462739364695786	0.7207431830940465
2503	Cre12.g485050	29	"[519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[138,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	0.0	0.004570592805886923	12	453	19	112	26	125	0.02696919779058287	0.19232214671075734	0.24360540381803242
2504	Cre01.g019200	21	"[1207,0,16,1,4,1,0,4,0,0,0,0,0,0,0,0,0,0,0]"	"[356,6,11,1,4,3,2,5,1,0,0,0,0,0,0,0,0,0,0]"	0.006117180584047623	0.025656535107616306	84	1224	19	285	106	391	0.07197299119630779	0.06981781729950898	0.33643564885219207
2505	Cre02.g079500	21	"[1739,9,13,3,8,3,2,3,1,1,0,0,0,0,0,0,0,0,0]"	"[588,9,14,6,16,5,2,9,2,5,0,0,0,0,0,0,0,0,0]"	0.006906391437981853	0.03481189223656943	76	708	16	104	98	284	0.11584845171824126	0.1721808312333752	0.4622700280096313
2506	Cre10.g433400	84	"[215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[51,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	0.0	0.007645825625847823	5	216	3	44	18	51	0.02351289741305703	0.07148263485324367	0.4769915750399977
2507	Cre01.g043150	182	"[318,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[98,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0]"	0.004391023695339849	0.01841377576671694	44	333	17	73	47	115	0.1453489334786128	0.27884391975118233	0.5904739587622888
2508	Cre08.g365600	2	"[1972,14,4,6,2,3,2,1,3,0,0,0,0,0,0,0,0,0,0]"	"[632,24,10,16,15,9,4,4,5,3,0,0,0,0,0,0,0,0,0]"	0.00457223248043612	0.037224123259645504	169	2203	52	440	216	799	0.08092677690885718	0.12860365557741665	0.33524351667192753
2509	Cre03.g148900	2	"[3557,19,3,7,6,2,2,8,7,4,0,0,0,0,0,0,0,0,0]"	"[1080,22,3,10,6,3,5,4,12,2,0,0,0,0,0,0,0,0,0]"	0.005141973801968921	0.01846818355357255	701	3696	191	765	428	1194	0.21865312418565733	0.30360879512772143	0.48748715457901853
2510	Cre06.g295050	45	"[2078,7,11,13,13,4,3,8,6,1,0,0,0,0,0,0,0,0,0]"	"[640,12,18,24,11,7,13,3,6,0,0,0,0,0,0,0,0,0,0]"	0.010477636328163106	0.04076507987391142	190	1364	47	240	185	519	0.1540958428385878	0.22695579200134242	0.48365780773049666
2511	Cre06.g260350	20	"[1100,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[274,13,10,2,1,0,4,4,3,0,0,0,0,0,0,0,0,0,0]"	0.0010883388046017803	0.032007229472710834	56	1134	31	262	82	314	0.05108356939435936	0.12876842736914873	0.3210077598219154
2512	Cre03.g185450	2	"[2611,18,12,16,13,7,7,4,2,0,0,0,0,0,0,0,0,0,0]"	"[813,17,9,6,8,0,3,0,1,0,0,0,0,0,0,0,0,0,0]"	0.008661953009208639	0.01213383058396443	429	2158	168	535	273	686	0.23097505771746496	0.40685537603757915	0.5672445616361077
2513	Cre12.g520950	1	"[2085,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[600,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	5.3265153936294876e-05		0.0030614082477939853	83	1113	35	234	102	342	0.07854634271634406	0.16682366559909007	0.3802009262047681
2514	Cre04.g213350	1	"[5634,86,25,16,11,9,7,6,14,8,0,0,0,0,0,0,0,0,0]"	"[1703,135,52,39,29,11,18,27,21,14,0,0,0,0,0,0,0,0,0]"	0.0077732376765470065	0.045429461844929936	358	3514	150	595	483	1222	0.10949592537086117	0.30725673048338087	0.5615027032943722
2515	g13821	56	"[691,4,4,0,1,1,4,1,2,0,0,0,0,0,0,0,0,0,0]"	"[202,6,6,3,3,4,4,1,2,0,0,0,0,0,0,0,0,0,0]"	0.007772977364203685	0.03910250969074498	59	712	21	153	56	220	0.08781077619416518	0.15159313806760077	0.31094819375357763
2516	Cre12.g529650	84	"[379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[96,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	0.0	0.005941770647653	134	514	29	124	44	140	0.32032365259769285	0.28028730734518803	0.40731486448815923
2517	g6356	17	"[2206,15,11,17,5,4,4,1,9,1,0,0,0,0,0,0,0,0,0]"	"[727,13,16,25,6,3,4,5,6,4,0,0,0,0,0,0,0,0,0]"	0.008850702621567766	0.03123358943907188	281	2061	81	372	246	750	0.15047606644997447	0.25720856334512276	0.4313009193707582
2518	g16737	4	"[1616,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0]"	"[462,27,5,0,5,3,1,4,2,1,0,0,0,0,0,0,0,0,0]"	0.0013337846441494805	0.021978726130975266	24	1271	19	319	75	389	0.019124542170233683	0.0620593241375811	0.22286449162951058
2519	g1876	255	"[1018,12,4,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0]"	"[278,13,11,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0]"	0.004380341880341881	0.021125869702719798	94	910	49	239	78	282	0.1111392002690875	0.23949434913469014	0.34509264048452143
2520	Cre06.g294400	28	"[1285,7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[346,9,0,15,10,1,2,5,1,0,0,0,0,0,0,0,0,0,0]"	0.0013374719257072199	0.03464556345245896	48	1300	41	276	116	393	0.03786292907399398	0.16554825368161938	0.37510451838252235
2521	Cre14.g627500	3	"[1779,106,28,30,15,11,7,8,15,0,0,0,0,0,0,0,0,0,0]"	"[529,65,27,13,15,5,11,10,9,3,0,0,0,0,0,0,0,0,0]"	0.025905109417453828	0.059403868291615515	534	2013	128	387	336	742	0.3273697103454648	0.436203198745351	0.694327106871524
2522	Cre08.g381000	1	"[1248,6,22,4,6,5,2,0,1,0,0,0,0,0,0,0,0,0,0]"	"[402,7,9,5,4,2,2,1,1,1,0,0,0,0,0,0,0,0,0]"	0.009450354072592457	0.02060178910273787	210	1018	40	151	161	377	0.24123852938249665	0.3267896373494751	0.631945014775148
2523	Cre17.g699900	2	"[704,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[174,7,3,6,1,3,3,2,0,0,0,0,0,0,0,0,0,0,0]"	0.0014380928676124892	0.03632541793937006	11	713	16	174	54	203	0.015588657544625614	0.09809880282634036	0.32850649188047687
2524	Cre16.g657100	1	"[2637,32,38,9,12,16,7,11,6,9,0,0,0,0,0,0,0,0,0]"	"[835,13,28,5,5,13,4,12,4,2,0,0,0,0,0,0,0,0,0]"	0.015150124387769753	0.029528858231674865	420	2204	135	435	260	731	0.2198561959925099	0.40056186444769337	0.4821774211116219
2525	g1265	57	"[796,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[226,4,1,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0]"	0.0013626757402919552	0.013676058658757621	42	811	30	212	60	250	0.0536627286497912	0.15681884839391952	0.2892468606089886
2526	g2752	7	"[621,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[151,9,2,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0]"	0.002670490559763916	0.02307033924680983	22	626	30	156	79	173	0.03599382070005566	0.22219936210737928	0.7040234280930759
2527	Cre03.g163350	1	"[1166,15,13,14,9,3,7,10,13,2,0,0,0,0,0,0,0,0,0]"	"[404,10,4,6,9,4,5,8,1,4,0,0,0,0,0,0,0,0,0]"	0.023366535112447538	0.03895712131006249	362	1275	83	251	217	483	0.35678945917533167	0.43607429558813415	0.6854086391015783
2528	g9709	38	"[2611,26,11,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0]"	"[911,22,16,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0]"	0.00303780017970779	0.008493310063990692	517	2107	123	399	301	756	0.29718960541399886	0.39703192705927837	0.5676472462095398
2529	Cre16.g676500	21	"[1833,34,14,24,7,6,8,3,5,0,0,0,0,0,0,0,0,0,0]"	"[570,27,13,18,8,12,15,5,9,0,0,0,0,0,0,0,0,0,0]"	0.013839041304215585	0.049217520587752576	247	1996	83	344	265	718	0.13523966559246114	0.29113020824857755	0.5081144060508055
2530	Cre07.g328450	6	"[183,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0]"	"[45,0,1,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0]"	0.0059385761473048	0.06259426847662143	8	187	6	52	13	53	0.04404935524829767	0.12529056349737466	0.2970565258187439
2531	Cre02.g143550	4	"[543,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[164,7,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"	0.0004077471967380224	0.01600564468211527	6	543	8	116	27	176	0.01113192977844664	0.07234519964067167	0.17163117932163566
2532	Cre09.g391900	3	"[226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[54,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	0.0	0.018627450980392157	44	227	17	53	16	54	0.2242529076556144	0.418533521777536	0.37697164242135905
2533	g11533	60	"[1613,12,0,10,3,8,4,12,9,4,0,0,0,0,0,0,0,0,0]"	"[563,3,6,4,5,0,4,16,1,2,0,0,0,0,0,0,0,0,0]"	0.014039605892108087	0.026674025018395886	326	1295	83	233	240	471	0.30670954731235045	0.48321667063442986	0.8531836929011198
2534	Cre03.g198800	61	"[882,7,2,3,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0]"	"[235,12,5,2,2,0,0,5,4,2,0,0,0,0,0,0,0,0,0]"	0.004951034918973151	0.03507870064380309	100	903	28	171	95	272	0.11982377454794976	0.18473581339815026	0.47007908371130436
2535	Cre06.g263550	18	"[379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[113,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0]"	0.0	0.011819172113289759	15	376	13	74	26	123	0.040993809403398064	0.20015920861651332	0.2483001135407287
2536	Cre13.g571200	6	"[3852,45,12,17,19,3,2,5,1,1,0,0,0,0,0,0,0,0,0]"	"[1250,55,16,14,19,7,2,9,13,1,0,0,0,0,0,0,0,0,0]"	0.0063806838547060644	0.026190947759575214	433	3064	121	616	393	1106	0.15658359474808886	0.22776181034866652	0.4815260507631317
2537	Cre10.g462350	5	"[1946,24,7,5,3,4,1,1,1,1,0,0,0,0,0,0,0,0,0]"	"[559,46,16,5,8,5,4,9,10,4,0,0,0,0,0,0,0,0,0]"	0.005230725841097436	0.04315099413138628	2037	3453	419	657	828	1158	1.1583081039004917	1.4244907131096756	2.2990992086764988
2538	Cre02.g104800	3	"[418,4,1,1,1,0,0,7,6,0,0,0,0,0,0,0,0,0,0]"	"[138,1,1,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0]"	0.018205151162443672	0.026677337601707353	39	306	7	73	10	98	0.13968812620038312	0.10259872632740319	0.10968412524010882
2539	g4394	3	"[726,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[245,8,5,2,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0]"	0.0012445160712686901	0.020635969743702725	27	725	13	146	46	263	0.03819778788076218	0.09478615568371146	0.1991533971112746
2540	Cre07.g351700	5	"[340,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	0.00032583903551645487	0.0	1	339	11	85	27	81	0.002955668849907442	0.1420540587617698	0.4408399986765892
2541	Cre12.g559100	22	"[357,3,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0]"	"[95,2,5,0,1,0,1,6,0,1,0,0,0,0,0,0,0,0,0]"	0.00778599235686989	0.050933286227403875	16	270	16	57	30	83	0.06173148559704272	0.35162604153056526	0.4932303690772767
2542	g14382	11	"[1347,21,13,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0]"	"[434,23,10,10,4,2,2,2,1,1,0,0,0,0,0,0,0,0,0]"	0.006277331076315418	0.02638437788203216	286	1668	74	343	214	587	0.19467780684594388	0.25439777546054854	0.4992766235972099
2543	Cre10.g428966	20	"[3703,63,39,14,39,27,34,22,28,6,0,0,0,0,0,0,0,0,0]"	"[1277,21,22,19,18,9,17,15,14,6,0,0,0,0,0,0,0,0,0]"	0.022618489743905946	0.03454188445476922	369	1428	86	275	263	515	0.31681099981645333	0.4046370871716899	0.8567025114668669
2544	Cre02.g103050	16	"[717,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[190,9,0,0,2,1,3,1,1,2,0,0,0,0,0,0,0,0,0]"	0.0019526482792287037	0.027050692685367604	18	736	26	200	54	215	0.02486415548767538	0.14276529636841417	0.3058450484008168
2545	Cre06.g266350	7	"[2524,82,25,12,10,11,12,9,6,6,0,0,0,0,0,0,0,0,0]"	"[865,57,17,16,14,10,8,7,8,4,0,0,0,0,0,0,0,0,0]"	0.015829740621993455	0.03733156615860393	210	1849	70	356	226	687	0.12315485899056924	0.22803369724669575	0.43302064027258685
2546	Cre02.g079050	9	"[420,7,1,3,5,2,0,4,2,0,0,0,0,0,0,0,0,0,0]"	"[129,6,0,2,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0]"	0.017134781840664193	0.029068970245440837	431	1432	117	295	211	493	0.3847504131233929	0.5643760674068461	0.634122347863581
2547	Cre11.g477900	1	"[1097,19,8,10,11,5,0,5,2,0,0,0,0,0,0,0,0,0,0]"	"[342,18,10,4,12,4,2,5,4,0,0,0,0,0,0,0,0,0,0]"	0.014207353929759744	0.042165827261910586	229	1000	70	212	146	353	0.27324237358274195	0.4352008743660687	0.601324156175074
2548	Cre10.g440050	1	"[855,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0]"	"[215,1,12,0,1,2,3,1,3,0,0,0,0,0,0,0,0,0,0]"	0.002178649237472767	0.030757400999615537	134	971	36	230	64	261	0.1525082171994305	0.17555446638480005	0.2969491105870806
2549	g1344	6	"[3077,7,4,6,7,2,4,1,3,0,0,0,0,0,0,0,0,0,0]"	"[729,12,5,16,7,8,7,0,1,2,0,0,0,0,0,0,0,0,0]"	0.0034539048663502687	0.022772005879861473	53	2191	24	541	101	559	0.024588563688578976	0.04572844672196906	0.2067226224493517
2550	Cre03.g148250	4	"[7072,70,29,36,63,27,9,7,22,9,0,0,0,0,0,0,0,0,0]"	"[2412,60,22,31,67,32,19,14,28,5,0,0,0,0,0,0,0,0,0]"	0.0112999629772025	0.03411813300289136	868	6017	246	1020	828	2154	0.1602142108377296	0.29097896299548537	0.5389023109235737
2551	Cre03.g198000	89	"[648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[178,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	0.0	0.004107289546055216	1768	2390	428	553	606	720	3.219520091192317		
2552	Cre17.g730050	2	"[3961,120,30,20,28,9,8,9,19,3,0,0,0,0,0,0,0,0,0]"	"[1251,104,27,16,16,15,4,9,7,3,0,0,0,0,0,0,0,0,0]"	0.014114353450753568	0.031540899187958014	138	395	35	76	112	159	0.4702707235687916	0.7140066108571758	2.1001654956763995
2553	Cre02.g098300	90	"[1171,3,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0]"	"[286,10,7,3,5,5,3,0,3,0,0,0,0,0,0,0,0,0,0]"	0.001642309442169624	0.03227377907684813	14	1177	22	324	63	326	0.011989978447120436	0.07117405636709676	0.223469741407516
2554	Cre12.g555700	14	"[896,8,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[266,9,5,2,4,2,5,2,3,0,0,0,0,0,0,0,0,0,0]"	0.0032859100464188605	0.03314032548142299	97	968	34	176	110	328	0.10756406859326664	0.2233758329368492	0.44450748764723325
2555	g17524	259	"[1018,3,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[291,4,4,1,4,6,0,3,0,0,0,0,0,0,0,0,0,0,0]"	0.0022719896137617657	0.02267744158366222	102	1048	37	235	101	317	0.10424915610499205	0.17672442216373846	0.4147989450925569
2556	g16740	61	"[5326,127,66,36,43,26,20,22,19,9,0,0,0,0,0,0,0,0,0]"	"[1720,108,48,36,26,18,16,20,19,4,0,0,0,0,0,0,0,0,0]"	0.017644992665137707	0.03942327965098364	885	5608	246	1037	681	2062	0.17718460116442386	0.28517376127304983	0.4353316631316452
2557	Cre07.g315350	12	"[1691,8,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[545,11,4,5,6,6,3,1,0,0,0,0,0,0,0,0,0,0,0]"	0.0017633641922066969	0.01753793887032725	65	901	17	189	74	305	0.07585160626403038	0.09581490598217506	0.293114094443194
2558	Cre12.g507800	6	"[475,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[146,13,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	0.003602807243115826	0.014806745743564916	49	442	19	90	56	148	0.11996194427956619	0.24792284995128494	0.5266477620598975
2559	Cre17.g722950	4	"[934,5,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[289,7,4,8,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0]"	0.0031576625024130603	0.02474175790189893	111	957	37	238	87	317	0.12600335579584693	0.17421666310230113	0.3416976493636536
2560	g9771	1	"[322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[92,2,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0]"	0.0	0.02224863009176735	10	323	6	69	24	97	0.03161690480769575	0.09242448031796106	0.30024278145580924
2561	Cre10.g437850	4	"[541,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"	"[136,3,4,8,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0]"	0.0023145649697187743	0.03373392367699768	49	536	18	121	56	157	0.09748802376429316	0.1658096753200187	0.4841023180413303
2562	Cre12.g543100	44	"[1059,1,9,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0]"	"[318,0,7,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0]"	0.004004332956025366	0.016711674689836014	228	1208	51	261	151	388	0.21741901357693777	0.22637266381335586	0.5487606334216413
2563	g9850	83	"[2216,30,4,8,1,5,3,8,0,0,0,0,0,0,0,0,0,0,0]"	"[714,39,8,8,6,3,3,6,4,1,0,0,0,0,0,0,0,0,0]"	0.006352079293255764	0.02384135472370767	409	2354	96	450	306	825	0.19764456245209094	0.2510220279149679	0.5117228734019098
2564	Cre10.g425550	37	"[1196,31,14,13,11,8,9,5,5,3,0,0,0,0,0,0,0,0,0]"	"[357,25,9,9,22,7,10,6,5,2,0,0,0,0,0,0,0,0,0]"	0.022065763242233825	0.06577881890219214	288	1558	68	327	198	553	0.21223966953198892	0.24353769977492667	0.4866984850574271
2565	Cre06.g302950	2	"[1825,8,0,19,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0]"	"[559,6,0,19,2,0,8,1,3,0,0,0,0,0,0,0,0,0,0]"	0.004924826048108515	0.021444029116663387	156	1461	56	294	163	453	0.11518534264097342	0.21974034351110555	0.49010531119092815
2566	Cre01.g042550	5	"[1844,8,1,1,4,0,1,0,5,0,0,0,0,0,0,0,0,0,0]"	"[595,22,3,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0]"	0.00318732643271901	0.009083505606715529	79	1566	52	345	158	538	0.0522237337975847	0.16826400800683367	0.3726596553565713
2567	Cre10.g436500	14	"[609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[169,5,1,0,4,1,1,3,1,0,0,0,0,0,0,0,0,0,0]"	0.0	0.0278749337572867	19	610	21	127	57	188	0.031812804677503706	0.18680042724300105	0.3884573186511411
2568	g6316	12	"[2949,69,47,26,24,8,26,13,3,7,0,0,0,0,0,0,0,0,0]"	"[1060,41,19,8,13,5,11,10,10,4,0,0,0,0,0,0,0,0,0]"	0.01935027899348054	0.029907079964359436	636	2178	186	520	322	780	0.36992106170782985	0.4860200589596069	0.5995933612905688
2569	Cre12.g534550	5	"[997,7,0,3,4,1,2,1,1,0,0,0,0,0,0,0,0,0,0]"	"[315,12,8,6,3,3,6,2,2,2,0,0,0,0,0,0,0,0,0]"	0.005429468375276619	0.03643017095417554	54	564	14	109	48	201	0.10243165125431306	0.14088101251316443	0.2874929866732131
2570	Cre16.g675850	4	"[1583,4,12,6,6,1,6,3,0,1,0,0,0,0,0,0,0,0,0]"	"[451,18,21,13,12,9,11,10,3,5,0,0,0,0,0,0,0,0,0]"	0.0075231901227404245	0.05941448309281518	124	1705	49	365	145	590	0.07649937596634107	0.14791995583423567	0.2977696795967249
2571	Cre03.g194700	5	"[2365,31,1,5,6,5,2,6,8,0,0,0,0,0,0,0,0,0,0]"	"[769,13,2,3,2,4,4,8,2,1,0,0,0,0,0,0,0,0,0]"	0.00724093672050953	0.01566847861256714	447	2232	124	512	294	795	0.2329828547538818	0.2924706911791494	0.5095541645307365
2572	Cre10.g448100	2	"[1209,12,7,7,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0]"	"[396,12,8,7,5,1,3,0,2,2,0,0,0,0,0,0,0,0,0]"	0.005571368332279149	0.024854590154104454	91	1217	52	233	127	434	0.07876935599356309	0.2649049608294672	0.370930021141034
2573	g16799	4	"[185,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0]"	"[43,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	0.008840729274165805	0.007246376811594204	42	198	11	51	19	57	0.24932997981995592	0.25431752937246893	0.4408399986765892
2574	g2947	217	"[2732,58,18,39,6,11,7,5,7,0,0,0,0,0,0,0,0,0,0]"	"[968,25,18,32,5,7,6,2,3,0,0,0,0,0,0,0,0,0,0]"	0.013187515727761796	0.02453739469521392	799	3310	139	419	587	1272	0.29129336798864897	0.4379814911667431	0.7164763675452872
2575	Cre02.g076900	1	"[1994,3,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0]"	"[504,6,2,5,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0]"	0.000930907095471872	0.013121504136126304	16	1847	40	486	75	485	0.00871311306272127	0.0871807614784261	0.17317916748727427
2576	Cre08.g379650	52	"[510,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[125,1,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0]"	0.0006497725795971411	0.01891984864121087	8	393	4	93	11	84	0.020637587556000193	0.0442933122327008	0.14391825585757906
2577	Cre12.g509800	4	"[278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[49,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0]"	0.00039824771007566706	0.025296538368433794	8	279	16	97	23	54	0.029236344803183954	0.18627993726756736	0.6293258198872688
2578	Cre09.g394900	10	"[5098,3,48,11,87,48,11,70,6,20,0,0,0,0,0,0,0,0,0]"	"[1637,4,41,12,57,22,14,39,6,6,0,0,0,0,0,0,0,0,0]"	0.022209155166447676	0.04096168754044962	1129	5070	254	958	783	1770	0.2642027023084963	0.3271531104488897	0.668388608057309
2579	Cre12.g510000	4	"[886,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0]"	"[259,6,3,0,0,0,4,0,2,1,0,0,0,0,0,0,0,0,0]"	0.0018444107766286805	0.017278669043374925	55	905	28	216	66	284	0.0633774181368126	0.1423174014611045	0.27814468419801663
2580	g10059	1	"[1822,60,6,2,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0]"	"[560,35,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0]"	0.005821994584993188	0.010042776800642738	684	1880	173	410	338	619	0.4978462264105634	0.6201831661535091	0.9766193490580097
2581	Cre07.g348600	13	"[789,2,0,1,0,6,1,1,1,0,0,0,0,0,0,0,0,0,0]"	"[231,4,5,5,1,7,2,4,3,0,0,0,0,0,0,0,0,0,0]"	0.005695495010322065	0.041311180960933995	39	413	11	67	36	137	0.10092722597111385	0.18529432703307577	0.32350841707198885
2582	Cre03.g185000	1	"[3701,32,10,12,15,7,4,3,2,0,0,0,0,0,0,0,0,0,0]"	"[1225,28,14,16,8,10,9,11,6,0,0,0,0,0,0,0,0,0,0]"	0.005831598355137089	0.02323290531987726	494	5633	181	1174	512	1955	0.09326310122351679	0.17259310037304376	0.3221532812567596
2583	Cre02.g105750	160	"[1323,27,22,18,21,1,0,4,3,0,0,0,0,0,0,0,0,0,0]"	"[406,16,8,8,6,3,3,3,1,0,0,0,0,0,0,0,0,0,0]"	0.01732786137710898	0.028015317727678447	723	1642	166	336	301	535	0.6633922515539836	0.8063113434434367	1.04018820619316
2584	g9117	2	"[1206,3,5,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0]"	"[387,0,11,2,0,1,2,4,2,0,0,0,0,0,0,0,0,0,0]"	0.003184867055928196	0.01788196941368234	67	1113	14	195	85	375	0.06275108962712408	0.07546756153016783	0.269890947642084
2585	Cre09.g414450	3	"[869,0,2,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0]"	"[238,1,4,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0]"	0.007841661871671167	0.032048855578267345	64	499	27	117	64	158	0.14065919941126584	0.27579358509398805	0.5825341941794906
2586	Cre12.g505400	25	"[909,3,2,1,2,2,0,4,2,1,0,0,0,0,0,0,0,0,0]"	"[269,10,1,1,3,0,1,2,4,3,0,0,0,0,0,0,0,0,0]"	0.0067124041841358575	0.02676626206037971	58	754	35	160	69	241	0.08116018848017453	0.25863036471879725	0.36063797065889686
2587	g9288	56	"[1500,9,3,2,2,17,12,1,2,0,0,0,0,0,0,0,0,0,0]"	"[563,9,3,1,2,12,17,3,2,0,0,0,0,0,0,0,0,0,0]"	0.011218354697606864	0.029913708402751083	853	1782	227	373	413	660	0.7625686655142185	1.2512494311268938	1.3483788864783275
2588	Cre07.g331800	8	"[785,3,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0]"	"[253,10,8,4,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0]"	0.0030298551581436598	0.025703425578269132	35	806	20	155	87	284	0.04473216537570789	0.14159555347467903	0.3937576940684602
